Confidence,SKU,Item Name,Category,Current Measure Type,Current Base UOM,Recommended Measure Type,Recommended Base UOM,Pack Analysis,Industry Standard,Reasoning
"HIGH","IT001628901","Shrimp U7 1lb","seafood","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT001609301","Steelhead Trout 1lb","seafood","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","PRD0598","Lime 1lb","bar_consumables","Each","oz","Volume","oz","Pack: 1x 1l. Volume accumulates to 33.814. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 1l. Volume accumulates to 33.814. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT61656","Shiro Tosaka Reifukanso 1.76oz","grocery","Each","oz","Weight","lb","Pack: 20x 1.76oz = 35.2oz total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 20x 1.76oz = 35.2oz total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT40403","Shitake Mushroom 1Case","produce","Each","oz","Each","ea","Pack contains 1 units. Count-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT30501196","Shrimp 8/12 1lb","seafood","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT10955628","Sicilian Sunrise Sorbet, Vegan 1L","grocery","Each","oz","Volume","oz","Pack: 5x 1l. Volume accumulates to 169.07. Volume-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 5x 1l. Volume accumulates to 169.07. Volume-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT33412","Siracha 28oz","grocery","Each","oz","Weight","lb","Pack: 12x 28oz = 336oz total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 12x 28oz = 336oz total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT09898","Spinach 9oz","produce","Each","oz","Weight","lb","Pack: 12x 9oz = 108oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 12x 9oz = 108oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT10039","Sprouts, Daikon 1oz","produce","Each","oz","Weight","lb","Pack: 2x 1oz = 2oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 2x 1oz = 2oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT19348","Squash Flower, Male 1each","produce","Each","oz","Each","ea","Pack contains 25 units. Count-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack contains 25 units. Count-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT01057","Strawberry - Food 1each","produce","Each","oz","Each","ea","Pack contains 5 units. Count-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack contains 5 units. Count-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT10457362","Strawberry Cheesecake Gelato 5L","dairy","Each","oz","Weight","lb","Pack: 1x 5l. Volume accumulates to 169.07. Volume-based.","Industry standard: Solid dairy tracked by weight","✅ Industry standard: Industry standard: Solid dairy tracked by weight | ⚠️  Pack analysis: Pack: 1x 5l. Volume accumulates to 169.07. Volume-based."
"HIGH","IT10229183","Strawberry Sorbetto 1L","dairy","Each","oz","Volume","oz","Pack: 5x 1l. Volume accumulates to 169.07. Volume-based.","Industry standard: Containerized dairy tracked by unit","✅ Pack analysis: Pack: 5x 1l. Volume accumulates to 169.07. Volume-based. | ⚠️  Industry standard: Industry standard: Containerized dairy tracked by unit"
"HIGH","IT21504","Tapioca Pearls 24oz","grocery","Each","oz","Weight","lb","Pack: 4x 24oz = 96oz total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 4x 24oz = 96oz total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT10011","Tarragon 4oz","produce","Each","oz","Weight","lb","Pack: 1x 4oz = 4oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 4oz = 4oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","UNI101","Uni, Japan 1Tray","seafood","Each","lb","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","UNI01","Uni, Santa Barbara 1Tray","seafood","Each","lb","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","SPS150","Sumac 1lb","grocery","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","VIN125","Sushi Seasoning 1case","grocery","Each","oz","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","OG43750","Sweet Baby Ray BBQ Sauce 1gal","grocery","Each","oz","Volume","oz","Pack: 4x 1gal. Volume accumulates to 512. Volume-based.","Industry standard: Liquid pantry items tracked by volume","✅ Pack analysis: Pack: 4x 1gal. Volume accumulates to 512. Volume-based. | ⚠️  Industry standard: Industry standard: Liquid pantry items tracked by volume"
"HIGH","GD130","Sweet Relish 1gal","grocery","Each","oz","Volume","oz","Pack: 1x 1gal. Volume accumulates to 128. Volume-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 1x 1gal. Volume accumulates to 128. Volume-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","TAC01","Tachiuo (Cutlassfish) 1lb","seafood","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT001733901","Tail Flap 1lb","meat","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","TAKU02","Takuwan Shintaro,Pickled Radish 1pack","grocery","Each","oz","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","RICE05","Tamaki Gold Rice 1lb","grocery","Each","oz","Weight","lb","Multiple units (15) of 1lb. Count-based with weight per unit.","Industry standard: Bulk dry goods tracked by weight","✅ Industry standard: Industry standard: Bulk dry goods tracked by weight | ⚠️  Pack analysis: Multiple units (15) of 1lb. Count-based with weight per unit."
"HIGH","VNR154937","tilamook sharp Cheddar 1lb","dairy","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Containerized dairy tracked by unit","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Containerized dairy tracked by unit"
"HIGH","QZ110138","Trimoline 1kg","grocery","Each","oz","Weight","lb","Pack: 7x 1kg = 7kg total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 7x 1kg = 7kg total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT008225501","Tiger Prawn 1lb","seafood","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT004038201","Tri Tip 1lb","meat","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT001631401","Tuna, Big Eye 1lb","seafood","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT30319","SUIHANYO MIOLA 1each","grocery","Each","oz","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT24723","Sumac 18oz","grocery","Each","oz","Weight","lb","Pack: 1x 18oz = 18oz total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 1x 18oz = 18oz total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT20422","Sushi Rice 1lb","grocery","Each","oz","Weight","lb","Multiple units (40) of 1lb. Count-based with weight per unit.","Industry standard: Bulk dry goods tracked by weight","✅ Industry standard: Industry standard: Bulk dry goods tracked by weight | ⚠️  Pack analysis: Multiple units (40) of 1lb. Count-based with weight per unit."
"HIGH","IT10359658","Tahini 1lb","grocery","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT63019","TAKA TOKUYO KIZAMI 1each","grocery","Each","oz","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT17766","Lychee, Canned - Bev 20oz","bar_consumables","Each","oz","Weight","lb","Pack: 1x 20oz = 20oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 20oz = 20oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT10613935N","Tamari Shoyu 1.8L","grocery","Each","oz","Volume","oz","Pack: 6x 1.8l. Volume accumulates to 365.1912. Volume-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 6x 1.8l. Volume accumulates to 365.1912. Volume-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT07797","Tangerine - Food 1Case","produce","Each","oz","Each","ea","Pack contains 1 units. Count-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack contains 1 units. Count-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT01692","Thyme 1oz","produce","Each","oz","Weight","lb","Pack: 8x 1oz = 8oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 8x 1oz = 8oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT10012","Thyme 4oz","produce","Each","oz","Weight","lb","Pack: 1x 4oz = 4oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 4oz = 4oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT0080084","Tilapia 1lb","seafood","Each","oz","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT72260","Tofu, Firm 1oz","grocery","Each","oz","Weight","lb","Pack: 14x 1oz = 14oz total. Weight-based.","Industry standard: Packaged goods tracked by container","✅ Pack analysis: Pack: 14x 1oz = 14oz total. Weight-based. | ⚠️  Industry standard: Industry standard: Packaged goods tracked by container"
"HIGH","IT25278","Tomato, Baby Heirloom Mix 1pint","produce","Each","oz","Each","ea","Pack contains 1 units. Count-based.","Industry standard: Countable produce tracked by unit","✅ Industry standard: Industry standard: Countable produce tracked by unit | ⚠️  Pack analysis: Pack contains 1 units. Count-based."
